student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility,Unique_ID,performance_tier
20387.0,17,female,general,tamil nadu,engineering,jee,242,63.48,7,0.387,admitted,no,20387,Average (60-75%)
20388.0,18,male,obc,goa,law,none,0,77.65,6,0.309,rejected,no,20388,High (75-90%)
20389.0,20,male,general,assam,medical,neet,441,65.92,9,0.575,admitted,yes,20389,Average (60-75%)
20390.0,17,other,sc,rajasthan,management,cet,131,67.04,10,0.393,rejected,no,20390,Average (60-75%)
20391.0,18,female,st,arunachal pradesh,arts,cet,60,94.65,6,0.473,admitted,yes,20391,Elite (90%+)
20392.0,20,female,ews,karnataka,computer applications,none,0,74.69,10,0.36,rejected,no,20392,Average (60-75%)
20393.0,18,other,obc,meghalaya,medical,neet,611,52.91,7,0.559,rejected,no,20393,Below Average (<60%)
20394.0,17,female,general,arunachal pradesh,arts,cet,175,81.23,10,0.526,rejected,no,20394,High (75-90%)
20395.0,18,other,ews,uttar pradesh,arts,none,0,98.71,10,0.535,rejected,no,20395,Elite (90%+)
20396.0,19,male,st,tripura,law,none,0,61.68,3,0.139,rejected,no,20396,Average (60-75%)
20397.0,20,male,obc,sikkim,commerce,none,0,84.52,9,0.414,admitted,yes,20397,High (75-90%)
20398.0,19,male,ews,odisha,commerce,none,0,71.51,0,0.156,admitted,no,20398,Average (60-75%)
20399.0,17,female,st,rajasthan,nursing,cet,113,64.06,1,0.196,rejected,no,20399,Average (60-75%)
20400.0,20,other,st,manipur,management,cet,189,95.9,7,0.587,admitted,yes,20400,Elite (90%+)
20401.0,20,female,obc,punjab,law,cet,188,52.0,10,0.322,rejected,no,20401,Below Average (<60%)
20402.0,19,male,sc,arunachal pradesh,computer applications,none,0,96.72,6,0.448,rejected,no,20402,Elite (90%+)
20403.0,20,male,obc,goa,engineering,jee,87,54.21,1,0.107,rejected,no,20403,Below Average (<60%)
20404.0,20,female,st,andhra pradesh,pharmacy,cet,144,85.41,0,0.354,rejected,no,20404,High (75-90%)
20405.0,17,male,ews,bihar,management,none,0,50.44,6,0.109,rejected,no,20405,Below Average (<60%)
20406.0,18,male,ews,manipur,engineering,cet,83,93.98,7,0.502,rejected,no,20406,Elite (90%+)
20407.0,19,male,obc,punjab,management,cet,172,86.76,4,0.455,rejected,no,20407,High (75-90%)
20408.0,18,female,st,tamil nadu,management,none,0,52.11,1,0.04199,rejected,no,20408,Below Average (<60%)
20409.0,19,other,st,chhattisgarh,pharmacy,cet,101,85.1,8,0.468,rejected,no,20409,High (75-90%)
20410.0,19,other,general,mizoram,management,cet,168,84.37,6,0.471,admitted,no,20410,High (75-90%)
20411.0,17,male,st,punjab,nursing,none,0,72.93,9,0.329,rejected,no,20411,Average (60-75%)
20412.0,19,other,general,andhra pradesh,arts,none,0,95.03,3,0.381,rejected,no,20412,Elite (90%+)
20413.0,17,female,general,himachal pradesh,science,cet,86,95.71,9,0.553,admitted,yes,20413,Elite (90%+)
20414.0,19,female,general,mizoram,arts,none,0,74.56,9,0.341,rejected,no,20414,Average (60-75%)
20415.0,18,other,sc,bihar,nursing,cet,117,50.44,9,0.242,rejected,no,20415,Below Average (<60%)
20416.0,17,male,general,jharkhand,law,none,0,85.75,2,0.295,rejected,no,20416,High (75-90%)
20417.0,20,female,sc,kerala,nursing,cet,116,79.99,6,0.404,rejected,no,20417,High (75-90%)
20418.0,18,male,st,bihar,computer applications,none,0,76.87,4,0.267,rejected,no,20418,High (75-90%)
20419.0,17,female,sc,arunachal pradesh,medical,neet,470,73.67,8,0.633,rejected,no,20419,Average (60-75%)
20420.0,18,male,obc,sikkim,management,none,0,70.61,0,0.149,rejected,no,20420,Average (60-75%)
20421.0,20,male,obc,assam,agriculture,cet,180,71.6,6,0.386,rejected,no,20421,Average (60-75%)
20422.0,17,female,st,manipur,pharmacy,cet,113,54.43,8,0.253,rejected,no,20422,Below Average (<60%)
20423.0,18,male,obc,karnataka,commerce,none,0,54.59,7,0.16,rejected,no,20423,Below Average (<60%)
20424.0,18,other,st,odisha,computer applications,none,0,53.79,9,0.19,rejected,no,20424,Below Average (<60%)
20425.0,20,male,st,telangana,engineering,jee,274,61.97,4,0.344,admitted,no,20425,Average (60-75%)
20426.0,17,male,sc,chhattisgarh,agriculture,cet,23,52.52,10,0.215,admitted,yes,20426,Below Average (<60%)
20427.0,17,female,obc,tripura,engineering,jee,30,99.53,5,0.472,admitted,yes,20427,Elite (90%+)
20428.0,19,female,general,bihar,engineering,jee,187,85.85,2,0.422,admitted,yes,20428,High (75-90%)
20429.0,17,female,st,tamil nadu,pharmacy,none,0,75.21,5,0.273,rejected,no,20429,High (75-90%)
20430.0,19,other,obc,maharashtra,engineering,cet,143,65.02,6,0.314,admitted,no,20430,Average (60-75%)
20431.0,18,female,sc,arunachal pradesh,management,none,0,94.38,2,0.358,admitted,yes,20431,Elite (90%+)
20432.0,19,female,general,maharashtra,law,none,0,65.54,8,0.258,rejected,no,20432,Average (60-75%)
20433.0,17,other,st,tamil nadu,management,none,0,98.82,2,0.39,admitted,yes,20433,Elite (90%+)
20434.0,19,female,ews,meghalaya,computer applications,none,0,79.52,4,0.287,rejected,no,20434,High (75-90%)
20435.0,19,male,ews,assam,computer applications,none,0,65.2,7,0.237,rejected,no,20435,Average (60-75%)
20436.0,17,female,obc,punjab,medical,neet,353,54.37,4,0.342,rejected,no,20436,Below Average (<60%)
20437.0,18,other,general,sikkim,agriculture,none,0,85.19,1,0.273,rejected,no,20437,High (75-90%)
20438.0,17,male,general,nagaland,agriculture,cet,25,57.05,3,0.122,admitted,no,20438,Below Average (<60%)
20439.0,17,other,obc,karnataka,pharmacy,cet,173,67.23,4,0.314,admitted,no,20439,Average (60-75%)
20440.0,19,female,general,nagaland,medical,neet,234,99.29,6,0.624,rejected,no,20440,Elite (90%+)
20441.0,18,male,general,himachal pradesh,management,cet,92,52.9,0,0.083,rejected,no,20441,Below Average (<60%)
20442.0,20,female,st,chhattisgarh,management,cet,79,56.77,0,0.102,rejected,no,20442,Below Average (<60%)
20443.0,18,female,general,tamil nadu,medical,neet,160,71.6,4,0.337,rejected,no,20443,Average (60-75%)
20444.0,19,other,st,karnataka,computer applications,none,0,53.59,8,0.171,admitted,yes,20444,Below Average (<60%)
20445.0,19,male,ews,punjab,management,none,0,81.28,0,0.227,rejected,no,20445,High (75-90%)
20446.0,19,male,ews,meghalaya,engineering,cet,181,92.14,10,0.609,admitted,yes,20446,Elite (90%+)
20447.0,20,male,ews,tamil nadu,architecture,cet,33,73.57,6,0.302,admitted,no,20447,Average (60-75%)
20448.0,19,female,obc,maharashtra,agriculture,none,0,78.01,9,0.366,rejected,no,20448,High (75-90%)
20449.0,19,other,st,haryana,nursing,none,0,76.03,4,0.261,rejected,no,20449,High (75-90%)
20450.0,19,other,general,haryana,agriculture,cet,72,69.82,9,0.355,rejected,no,20450,Average (60-75%)
20451.0,18,female,obc,maharashtra,agriculture,cet,155,96.55,7,0.569,admitted,yes,20451,Elite (90%+)
20452.0,19,female,st,tripura,medical,neet,433,53.63,10,0.499,rejected,no,20452,Below Average (<60%)
20453.0,20,female,obc,chhattisgarh,engineering,cet,4,90.42,0,0.296,admitted,yes,20453,Elite (90%+)
20454.0,19,male,obc,bihar,science,none,0,88.14,3,0.331,admitted,yes,20454,High (75-90%)
20455.0,19,female,sc,gujarat,agriculture,cet,126,73.95,4,0.331,rejected,no,20455,Average (60-75%)
20456.0,17,other,obc,uttar pradesh,agriculture,none,0,90.1,5,0.381,rejected,no,20456,Elite (90%+)
20457.0,18,female,st,meghalaya,engineering,jee,237,51.55,10,0.352,rejected,no,20457,Below Average (<60%)
20458.0,17,male,ews,rajasthan,nursing,none,0,65.83,3,0.169,rejected,no,20458,Average (60-75%)
20459.0,17,male,sc,manipur,science,none,0,95.88,5,0.423,rejected,no,20459,Elite (90%+)
20460.0,18,other,sc,meghalaya,law,none,0,91.14,5,0.389,rejected,no,20460,Elite (90%+)
20461.0,18,other,st,mizoram,architecture,cet,72,97.56,10,0.575,admitted,yes,20461,Elite (90%+)
20462.0,19,male,sc,bihar,medical,neet,570,83.86,9,0.7310099999999984,admitted,yes,20462,High (75-90%)
20463.0,20,female,sc,mizoram,arts,cet,139,56.66,6,0.25,rejected,no,20463,Below Average (<60%)
20464.0,20,other,ews,manipur,commerce,none,0,98.02,5,0.439,rejected,no,20464,Elite (90%+)
20465.0,18,male,obc,sikkim,arts,none,0,73.44,9,0.333,rejected,no,20465,Average (60-75%)
20466.0,18,male,obc,assam,arts,none,0,99.53,5,0.451,rejected,no,20466,Elite (90%+)
20467.0,19,female,general,maharashtra,law,none,0,81.85,0,0.231,rejected,no,20467,High (75-90%)
20468.0,18,female,general,tripura,architecture,cet,100,89.53,10,0.535,admitted,yes,20468,High (75-90%)
20469.0,20,female,st,sikkim,medical,neet,379,62.79,2,0.384,rejected,no,20469,Average (60-75%)
20470.0,20,other,obc,haryana,management,none,0,68.4,5,0.224,rejected,no,20470,Average (60-75%)
20471.0,19,other,st,odisha,medical,neet,454,50.44,4,0.379,rejected,no,20471,Below Average (<60%)
20472.0,17,female,general,karnataka,architecture,none,0,88.79,0,0.281,admitted,yes,20472,High (75-90%)
20473.0,19,male,st,rajasthan,science,none,0,68.39,0,0.133,rejected,no,20473,Average (60-75%)
20474.0,20,male,sc,mizoram,agriculture,cet,64,53.23,8,0.211,rejected,no,20474,Below Average (<60%)
20475.0,17,male,ews,madhya pradesh,commerce,none,0,53.68,0,0.04199,rejected,no,20475,Below Average (<60%)
20476.0,17,male,ews,andhra pradesh,engineering,jee,53,65.2,4,0.218,rejected,no,20476,Average (60-75%)
20477.0,19,female,sc,punjab,medical,neet,328,99.14,1,0.595,admitted,yes,20477,Elite (90%+)
20478.0,18,male,ews,manipur,arts,cet,3,50.65,7,0.133,admitted,no,20478,Below Average (<60%)
20479.0,19,female,ews,maharashtra,nursing,cet,40,73.15,1,0.213,rejected,no,20479,Average (60-75%)
20480.0,18,male,st,odisha,commerce,cet,83,87.14,8,0.47,rejected,no,20480,High (75-90%)
20481.0,20,other,sc,telangana,law,none,0,65.43,7,0.239,rejected,no,20481,Average (60-75%)
20482.0,18,female,ews,goa,computer applications,none,0,69.67,3,0.197,rejected,no,20482,Average (60-75%)
20483.0,18,other,ews,telangana,science,cet,6,67.02,6,0.236,rejected,no,20483,Average (60-75%)
20484.0,17,female,sc,chhattisgarh,management,none,0,52.43,10,0.199,rejected,no,20484,Below Average (<60%)
20485.0,17,male,obc,mizoram,arts,none,0,52.22,2,0.052,rejected,no,20485,Below Average (<60%)
20486.0,17,other,obc,madhya pradesh,agriculture,cet,170,89.1,7,0.525,rejected,no,20486,High (75-90%)
20487.0,20,male,ews,punjab,management,none,0,90.81,9,0.459,admitted,yes,20487,Elite (90%+)
20488.0,18,other,general,maharashtra,commerce,none,0,64.86,1,0.126,rejected,no,20488,Average (60-75%)
20489.0,17,other,general,meghalaya,law,none,0,99.21,4,0.429,rejected,no,20489,Elite (90%+)
20490.0,18,other,sc,kerala,agriculture,cet,72,53.85,0,0.076,rejected,no,20490,Below Average (<60%)
20491.0,19,female,ews,nagaland,arts,none,0,83.2,0,0.241,rejected,no,20491,High (75-90%)
20492.0,20,female,obc,haryana,pharmacy,cet,76,66.42,2,0.206,rejected,no,20492,Average (60-75%)
20493.0,20,female,sc,haryana,agriculture,none,0,73.18,10,0.349,rejected,no,20493,Average (60-75%)
20494.0,17,female,general,karnataka,medical,neet,634,68.67,6,0.688,rejected,no,20494,Average (60-75%)
20495.0,20,other,ews,goa,agriculture,none,0,51.98,4,0.087,rejected,no,20495,Below Average (<60%)
20496.0,18,female,ews,himachal pradesh,computer applications,none,0,92.61,1,0.327,rejected,no,20496,Elite (90%+)
20497.0,20,male,st,assam,pharmacy,none,0,89.79,7,0.416,rejected,no,20497,High (75-90%)
20498.0,17,female,general,gujarat,science,none,0,53.01,4,0.094,rejected,no,20498,Below Average (<60%)
20499.0,19,other,general,karnataka,medical,neet,573,83.82,3,0.685,admitted,no,20499,High (75-90%)
20500.0,20,male,st,madhya pradesh,computer applications,none,0,67.34,2,0.162,rejected,no,20500,Average (60-75%)
20501.0,17,female,general,mizoram,arts,none,0,59.21,6,0.175,admitted,no,20501,Below Average (<60%)
20502.0,20,other,general,karnataka,pharmacy,cet,75,61.89,0,0.136,rejected,no,20502,Average (60-75%)
20503.0,17,male,ews,mizoram,medical,neet,191,54.62,7,0.289,rejected,no,20503,Below Average (<60%)
20504.0,20,other,sc,kerala,pharmacy,none,0,57.42,4,0.126,rejected,no,20504,Below Average (<60%)
20505.0,19,other,sc,kerala,engineering,jee,265,73.49,1,0.367,rejected,no,20505,Average (60-75%)
20506.0,20,male,st,andhra pradesh,pharmacy,cet,78,91.1,2,0.387,admitted,yes,20506,Elite (90%+)
20507.0,20,other,obc,rajasthan,agriculture,none,0,77.17,0,0.197,rejected,no,20507,High (75-90%)
20508.0,18,female,obc,odisha,nursing,none,0,77.16,4,0.269,admitted,no,20508,High (75-90%)
20509.0,18,male,sc,arunachal pradesh,agriculture,cet,16,90.44,4,0.377,admitted,yes,20509,Elite (90%+)
20510.0,19,male,general,arunachal pradesh,architecture,cet,88,93.27,5,0.464,rejected,no,20510,Elite (90%+)
20511.0,17,male,obc,punjab,management,none,0,81.31,10,0.408,rejected,no,20511,High (75-90%)
20512.0,18,female,sc,goa,engineering,cet,94,73.0,4,0.302,rejected,no,20512,Average (60-75%)
20513.0,17,male,ews,telangana,management,none,0,61.63,10,0.266,rejected,no,20513,Average (60-75%)
20514.0,20,female,st,rajasthan,nursing,cet,121,56.3,3,0.181,rejected,no,20514,Below Average (<60%)
20515.0,17,other,st,karnataka,medical,neet,211,81.26,0,0.369,admitted,no,20515,High (75-90%)
20516.0,18,other,obc,uttar pradesh,commerce,cet,162,93.66,4,0.498,admitted,yes,20516,Elite (90%+)
20517.0,18,other,general,maharashtra,nursing,none,0,93.92,1,0.337,rejected,no,20517,Elite (90%+)
20518.0,18,female,obc,uttar pradesh,law,none,0,71.17,1,0.171,rejected,no,20518,Average (60-75%)
20519.0,20,other,st,arunachal pradesh,management,cet,83,58.17,6,0.224,rejected,no,20519,Below Average (<60%)
20520.0,20,female,general,meghalaya,computer applications,none,0,95.4,6,0.438,admitted,yes,20520,Elite (90%+)
20521.0,19,male,ews,sikkim,nursing,cet,105,79.07,6,0.39,rejected,no,20521,High (75-90%)
20522.0,20,other,obc,gujarat,medical,neet,503,68.39,2,0.508,rejected,no,20522,Average (60-75%)
20523.0,17,male,st,sikkim,arts,none,0,56.04,0,0.043,rejected,no,20523,Below Average (<60%)
20524.0,20,other,ews,sikkim,science,none,0,80.99,4,0.297,rejected,no,20524,High (75-90%)
20525.0,17,female,st,rajasthan,computer applications,none,0,63.23,4,0.168,rejected,no,20525,Average (60-75%)
20526.0,17,other,general,mizoram,agriculture,none,0,83.73,7,0.372,admitted,no,20526,High (75-90%)
20527.0,17,male,obc,assam,agriculture,cet,159,87.81,5,0.472,rejected,no,20527,High (75-90%)
20528.0,17,female,sc,uttar pradesh,medical,neet,222,61.85,7,0.362,admitted,no,20528,Average (60-75%)
20529.0,20,female,ews,tamil nadu,management,none,0,65.85,4,0.187,rejected,no,20529,Average (60-75%)
20530.0,18,female,st,manipur,pharmacy,cet,4,73.65,10,0.356,rejected,no,20530,Average (60-75%)
20531.0,20,female,st,karnataka,management,cet,27,76.75,2,0.248,rejected,no,20531,High (75-90%)
20532.0,18,female,ews,maharashtra,science,none,0,85.45,8,0.402,admitted,yes,20532,High (75-90%)
20533.0,17,other,general,uttar pradesh,medical,neet,400,53.52,5,0.385,rejected,no,20533,Below Average (<60%)
20534.0,18,other,general,arunachal pradesh,arts,cet,8,87.16,1,0.293,admitted,yes,20534,High (75-90%)
20535.0,17,male,sc,madhya pradesh,arts,cet,91,95.92,1,0.412,rejected,no,20535,Elite (90%+)
20536.0,18,other,sc,goa,computer applications,none,0,82.26,0,0.234,admitted,no,20536,High (75-90%)
20537.0,19,female,obc,sikkim,science,none,0,65.24,9,0.274,rejected,no,20537,Average (60-75%)
20538.0,20,female,st,nagaland,nursing,cet,60,86.63,0,0.306,rejected,no,20538,High (75-90%)
20539.0,19,male,general,telangana,engineering,jee,91,65.94,0,0.177,admitted,no,20539,Average (60-75%)
20540.0,17,other,general,uttar pradesh,pharmacy,cet,143,53.78,0,0.123,rejected,no,20540,Below Average (<60%)
20541.0,19,other,ews,bihar,pharmacy,cet,125,61.74,10,0.35,rejected,no,20541,Average (60-75%)
20542.0,19,male,general,madhya pradesh,arts,cet,93,86.97,8,0.476,admitted,yes,20542,High (75-90%)
20543.0,17,other,sc,tripura,medical,neet,11,68.44,9,0.304,rejected,no,20543,Average (60-75%)
20544.0,20,male,ews,andhra pradesh,engineering,jee,296,97.42,5,0.634,rejected,no,20544,Elite (90%+)
20545.0,20,other,st,tamil nadu,commerce,cet,193,90.13,2,0.457,admitted,yes,20545,Elite (90%+)
20546.0,19,male,sc,karnataka,arts,cet,45,58.73,5,0.184,admitted,no,20546,Below Average (<60%)
20547.0,18,female,obc,maharashtra,science,none,0,91.01,2,0.334,rejected,no,20547,Elite (90%+)
20548.0,18,male,general,bihar,computer applications,none,0,98.67,6,0.462,rejected,no,20548,Elite (90%+)
20549.0,18,other,general,himachal pradesh,nursing,cet,131,90.65,9,0.546,rejected,no,20549,Elite (90%+)
20550.0,17,female,sc,tripura,computer applications,none,0,87.27,2,0.306,rejected,no,20550,High (75-90%)
20551.0,18,other,sc,tripura,computer applications,none,0,58.9,6,0.173,rejected,no,20551,Below Average (<60%)
20552.0,17,female,obc,bihar,arts,none,0,57.03,2,0.087,rejected,no,20552,Below Average (<60%)
20553.0,17,male,obc,manipur,agriculture,cet,182,73.81,7,0.422,rejected,no,20553,Average (60-75%)
20554.0,19,other,general,bihar,science,none,0,63.37,10,0.278,rejected,no,20554,Average (60-75%)
20555.0,17,male,general,uttar pradesh,architecture,none,0,64.73,7,0.234,admitted,no,20555,Average (60-75%)
20556.0,18,female,obc,kerala,pharmacy,none,0,54.34,1,0.049,rejected,no,20556,Below Average (<60%)
20557.0,18,male,ews,gujarat,law,none,0,69.51,5,0.232,admitted,no,20557,Average (60-75%)
20558.0,17,male,obc,manipur,computer applications,cet,119,64.02,0,0.181,rejected,no,20558,Average (60-75%)
20559.0,20,female,general,goa,arts,none,0,95.18,8,0.473,admitted,yes,20559,Elite (90%+)
20560.0,20,other,sc,odisha,pharmacy,cet,164,94.32,9,0.595,rejected,no,20560,Elite (90%+)
20561.0,19,male,general,jharkhand,law,none,0,92.45,4,0.38,admitted,yes,20561,Elite (90%+)
20562.0,19,male,sc,jharkhand,pharmacy,cet,48,78.94,10,0.424,admitted,yes,20562,High (75-90%)
20563.0,17,other,st,punjab,arts,none,0,76.62,4,0.265,rejected,no,20563,High (75-90%)
20564.0,20,male,general,telangana,management,none,0,58.51,0,0.061,rejected,no,20564,Below Average (<60%)
20565.0,20,male,ews,goa,architecture,cet,155,55.99,8,0.293,rejected,no,20565,Below Average (<60%)
20566.0,18,other,st,meghalaya,medical,neet,292,69.27,8,0.481,admitted,yes,20566,Average (60-75%)
20567.0,19,female,ews,haryana,law,none,0,64.29,0,0.103,rejected,no,20567,Average (60-75%)
20568.0,20,male,st,arunachal pradesh,architecture,cet,139,75.55,4,0.351,admitted,no,20568,High (75-90%)
20569.0,19,other,ews,gujarat,medical,neet,172,58.88,5,0.271,rejected,no,20569,Below Average (<60%)
20570.0,17,female,sc,andhra pradesh,engineering,cet,4,87.26,2,0.309,rejected,no,20570,High (75-90%)
20571.0,18,other,general,rajasthan,pharmacy,cet,15,97.45,0,0.354,rejected,no,20571,Elite (90%+)
20572.0,17,female,general,madhya pradesh,medical,neet,554,57.05,0,0.424,admitted,no,20572,Below Average (<60%)
20573.0,18,female,general,manipur,pharmacy,none,0,81.49,9,0.392,rejected,no,20573,High (75-90%)
20574.0,20,female,general,kerala,engineering,jee,289,87.13,3,0.518,rejected,no,20574,High (75-90%)
20575.0,17,female,ews,haryana,agriculture,none,0,74.25,0,0.176,rejected,no,20575,Average (60-75%)
20576.0,20,female,ews,kerala,architecture,cet,41,84.84,8,0.425,rejected,no,20576,High (75-90%)
20577.0,18,male,st,bihar,architecture,none,0,60.04,6,0.181,rejected,no,20577,Average (60-75%)
20578.0,18,other,general,arunachal pradesh,nursing,cet,0,82.27,9,0.397,rejected,no,20578,High (75-90%)
20579.0,19,other,ews,chhattisgarh,architecture,cet,60,85.74,10,0.481,rejected,no,20579,High (75-90%)
20580.0,17,female,obc,arunachal pradesh,medical,neet,602,86.38,7,0.7310099999999984,admitted,yes,20580,High (75-90%)
20581.0,17,other,ews,manipur,agriculture,cet,44,72.29,10,0.373,rejected,no,20581,Average (60-75%)
20582.0,18,female,st,arunachal pradesh,law,cet,85,67.72,2,0.222,rejected,no,20582,Average (60-75%)
20583.0,17,other,sc,karnataka,management,cet,85,55.78,3,0.153,rejected,no,20583,Below Average (<60%)
20584.0,20,other,st,punjab,agriculture,cet,181,57.08,4,0.245,admitted,no,20584,Below Average (<60%)
